"subject_ID","correct","phase","time_ellapsed_mins","childcare","caregiver","age","gender","gender_text","country","country_text","hearing","eng_first","know_corp_lang","monolingual","stim_ageGroup","button_pressed","stim_gender","stim_language","stim_ID","clipID"
"vhko4vd8ht9tf6s",0,"Sex",11.8564333333333,12,8,21,"Female","","Canada","","Yes","No","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0675181716.wav"
"vhko4vd8ht9tf6s",0,"Sex",12.6664833333333,12,8,21,"Female","","Canada","","Yes","No","list()","Yes","8-18","0","F","Non-English","34Tsimane","0458074309.wav"
"vhko4vd8ht9tf6s",0,"Sex",13.3582333333333,12,8,21,"Female","","Canada","","Yes","No","list()","Yes","8-18","1","M","Non-English","F42CasillasYeli","0741084798.wav"
"vhko4vd8ht9tf6s",1,"Sex",13.5582,12,8,21,"Female","","Canada","","Yes","No","list()","Yes","8-18","1","F","Non-English","F23CasillasYeli","0740408284.wav"
"vhko4vd8ht9tf6s",1,"Sex",14.0922333333333,12,8,21,"Female","","Canada","","Yes","No","list()","Yes","8-18","0","M","Non-English","F10CasillasYeli","0677150866.wav"
"vhko4vd8ht9tf6s",1,"Sex",14.9328333333333,12,8,21,"Female","","Canada","","Yes","No","list()","Yes","8-18","0","M","Non-English","41Tsimane","0351119080.wav"
"vs7jzg9jxsaxywo",0,"Language",2.949,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","0","F","Non-English","F31CasillasYeli","0471452186.wav"
"vs7jzg9jxsaxywo",1,"Language",3.22768333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","8179Tseltal","0972726511.wav"
"vs7jzg9jxsaxywo",0,"Language",3.42775,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","English","36Seedlings","0670664846.wav"
"vs7jzg9jxsaxywo",1,"Language",3.67086666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","0","M","English","9Seedlings","0180969042.wav"
"vs7jzg9jxsaxywo",1,"Language",3.89595,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","8Seedlings","0428418129.wav"
"vs7jzg9jxsaxywo",0,"Language",4.09456666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","1","M","English","11Seedlings","0397365922.wav"
"vs7jzg9jxsaxywo",0,"Language",4.36806666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","M","English","26Seedlings","0589760242.wav"
"vs7jzg9jxsaxywo",1,"Language",4.547,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","4Seedlings","0657024141.wav"
"vs7jzg9jxsaxywo",0,"Language",4.7382,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","0","F","Non-English","39Tsimane","0259986922.wav"
"vs7jzg9jxsaxywo",1,"Language",4.93098333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","36Tsimane","0683718388.wav"
"vs7jzg9jxsaxywo",0,"Language",5.17863333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","8787Tseltal","0225709263.wav"
"vs7jzg9jxsaxywo",1,"Language",5.50058333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","41Tsimane","0353396850.wav"
"vs7jzg9jxsaxywo",0,"Age",5.68955,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","36Tsimane","0683718388.wav"
"vs7jzg9jxsaxywo",0,"Age",5.84526666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","2","F","Non-English","8179Tseltal","0972726511.wav"
"vs7jzg9jxsaxywo",1,"Age",6.02541666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","41Tsimane","0353396850.wav"
"vs7jzg9jxsaxywo",1,"Age",6.19583333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","2","F","Non-English","39Tsimane","0259986922.wav"
"vs7jzg9jxsaxywo",0,"Age",6.35126666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","English","36Seedlings","0670664846.wav"
"vs7jzg9jxsaxywo",0,"Age",6.5158,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","2","NA","English","8Seedlings","0428418129.wav"
"vs7jzg9jxsaxywo",0,"Age",6.67485,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","4Seedlings","0657024141.wav"
"vs7jzg9jxsaxywo",0,"Age",7.08788333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","1","F","Non-English","F31CasillasYeli","0471452186.wav"
"vs7jzg9jxsaxywo",0,"Age",7.23773333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","1","M","English","9Seedlings","0180969042.wav"
"vs7jzg9jxsaxywo",1,"Age",7.4195,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0225709263.wav"
"vs7jzg9jxsaxywo",1,"Age",7.55848333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","0","M","English","26Seedlings","0589760242.wav"
"vs7jzg9jxsaxywo",0,"Age",7.70153333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","0","M","English","11Seedlings","0397365922.wav"
"vs7jzg9jxsaxywo",0,"Sex",7.90295,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","F42CasillasYeli","0741084798.wav"
"vs7jzg9jxsaxywo",1,"Sex",8.0624,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0351119080.wav"
"vs7jzg9jxsaxywo",0,"Sex",8.20936666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","33Tsimane","0342400096.wav"
"vs7jzg9jxsaxywo",0,"Sex",8.36018333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","14Tsimane","0804078336.wav"
"vs7jzg9jxsaxywo",1,"Sex",8.50936666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","11bTsimane","0344255482.wav"
"vs7jzg9jxsaxywo",1,"Sex",8.64316666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","34Tsimane","0458074309.wav"
"vs7jzg9jxsaxywo",1,"Sex",8.83253333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","7326Tseltal","0858718183.wav"
"vs7jzg9jxsaxywo",1,"Sex",8.97396666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","F23CasillasYeli","0740408284.wav"
"vs7jzg9jxsaxywo",0,"Sex",9.11948333333333,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0675181716.wav"
"vs7jzg9jxsaxywo",0,"Sex",9.28031666666667,0,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","F10CasillasYeli","0677150866.wav"
"vtznp3zpnb2bycg",1,"Language",3.14448333333333,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","41Tsimane","0353396850.wav"
"vtznp3zpnb2bycg",0,"Language",3.62301666666667,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","0","F","Non-English","39Tsimane","0259986922.wav"
"vtznp3zpnb2bycg",1,"Language",3.9077,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","8Seedlings","0428418129.wav"
"vtznp3zpnb2bycg",1,"Language",4.34201666666667,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","4Seedlings","0657024141.wav"
"vtznp3zpnb2bycg",0,"Language",4.78706666666667,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","M","English","9Seedlings","0180969042.wav"
"vtznp3zpnb2bycg",1,"Language",5.08651666666667,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","0","M","English","11Seedlings","0397365922.wav"
"vtznp3zpnb2bycg",1,"Language",5.3457,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","F","Non-English","F31CasillasYeli","0471452186.wav"
"vtznp3zpnb2bycg",1,"Language",5.60138333333333,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0225709263.wav"
"vtznp3zpnb2bycg",0,"Language",5.87631666666667,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","Non-English","8179Tseltal","0972726511.wav"
"vtznp3zpnb2bycg",1,"Language",6.13283333333333,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","M","English","26Seedlings","0589760242.wav"
"vtznp3zpnb2bycg",1,"Language",6.4061,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","English","36Seedlings","0670664846.wav"
"vtznp3zpnb2bycg",1,"Language",6.66936666666667,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","36Tsimane","0683718388.wav"
"vtznp3zpnb2bycg",0,"Age",7.24026666666667,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","8Seedlings","0428418129.wav"
"vtznp3zpnb2bycg",0,"Age",7.58263333333333,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","8179Tseltal","0972726511.wav"
"vtznp3zpnb2bycg",0,"Age",7.86556666666667,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","M","English","11Seedlings","0397365922.wav"
"vtznp3zpnb2bycg",0,"Age",8.08576666666667,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","4Seedlings","0657024141.wav"
"vtznp3zpnb2bycg",0,"Age",8.34076666666667,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","M","English","26Seedlings","0589760242.wav"
"vtznp3zpnb2bycg",1,"Age",8.59985,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0225709263.wav"
"vtznp3zpnb2bycg",1,"Age",8.8274,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","English","36Seedlings","0670664846.wav"
"vtznp3zpnb2bycg",0,"Age",9.04838333333333,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","M","English","9Seedlings","0180969042.wav"
"vtznp3zpnb2bycg",0,"Age",9.31515,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0353396850.wav"
"vtznp3zpnb2bycg",0,"Age",9.65991666666667,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","F","Non-English","39Tsimane","0259986922.wav"
"vtznp3zpnb2bycg",1,"Age",9.89218333333333,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","2","F","Non-English","F31CasillasYeli","0471452186.wav"
"vtznp3zpnb2bycg",1,"Age",10.1293833333333,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"vtznp3zpnb2bycg",1,"Sex",10.42525,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","33Tsimane","0342400096.wav"
"vtznp3zpnb2bycg",0,"Sex",10.6412333333333,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","11bTsimane","0344255482.wav"
"vtznp3zpnb2bycg",1,"Sex",10.83035,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","7326Tseltal","0858718183.wav"
"vtznp3zpnb2bycg",0,"Sex",11.108,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","F10CasillasYeli","0677150866.wav"
"vtznp3zpnb2bycg",0,"Sex",11.248,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","F42CasillasYeli","0741084798.wav"
"vtznp3zpnb2bycg",0,"Sex",11.37185,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","14Tsimane","0804078336.wav"
"vtznp3zpnb2bycg",0,"Sex",11.5143166666667,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","34Tsimane","0458074309.wav"
"vtznp3zpnb2bycg",0,"Sex",11.6678333333333,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","41Tsimane","0351119080.wav"
"vtznp3zpnb2bycg",1,"Sex",11.7895,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","8787Tseltal","0675181716.wav"
"vtznp3zpnb2bycg",0,"Sex",11.9454,2,3,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","F23CasillasYeli","0740408284.wav"
"vu8toz48f7r8k0d",1,"Age",2.09853333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","English","36Seedlings","0670664846.wav"
"vu8toz48f7r8k0d",1,"Age",2.27655,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","NA","English","8Seedlings","0428418129.wav"
"vu8toz48f7r8k0d",1,"Age",2.48981666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","2","M","English","11Seedlings","0397365922.wav"
"vu8toz48f7r8k0d",1,"Age",2.67083333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","Non-English","8179Tseltal","0972726511.wav"
"vu8toz48f7r8k0d",0,"Age",2.85366666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","8787Tseltal","0225709263.wav"
"vu8toz48f7r8k0d",1,"Age",3.01676666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","2","F","Non-English","F31CasillasYeli","0471452186.wav"
"vu8toz48f7r8k0d",1,"Age",3.19595,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"vu8toz48f7r8k0d",0,"Age",3.37431666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","F","Non-English","39Tsimane","0259986922.wav"
"vu8toz48f7r8k0d",0,"Age",3.79368333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","0","M","English","9Seedlings","0180969042.wav"
"vu8toz48f7r8k0d",0,"Age",3.95953333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","4Seedlings","0657024141.wav"
"vu8toz48f7r8k0d",0,"Age",4.12323333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0353396850.wav"
"vu8toz48f7r8k0d",1,"Age",4.30285,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","M","English","26Seedlings","0589760242.wav"
"vu8toz48f7r8k0d",0,"Sex",4.51908333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","14Tsimane","0804078336.wav"
"vu8toz48f7r8k0d",1,"Sex",4.66331666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","33Tsimane","0342400096.wav"
"vu8toz48f7r8k0d",1,"Sex",4.81161666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0351119080.wav"
"vu8toz48f7r8k0d",0,"Sex",4.96816666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","F10CasillasYeli","0677150866.wav"
"vu8toz48f7r8k0d",0,"Sex",5.11473333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0675181716.wav"
"vu8toz48f7r8k0d",0,"Sex",5.25721666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","11bTsimane","0344255482.wav"
"vu8toz48f7r8k0d",1,"Sex",5.50038333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","F42CasillasYeli","0741084798.wav"
"vu8toz48f7r8k0d",1,"Sex",5.7658,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","34Tsimane","0458074309.wav"
"vu8toz48f7r8k0d",0,"Sex",5.93305,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","7326Tseltal","0858718183.wav"
"vu8toz48f7r8k0d",1,"Sex",6.20255,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","F23CasillasYeli","0740408284.wav"
"vu8toz48f7r8k0d",1,"Language",6.38278333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","0","M","English","11Seedlings","0397365922.wav"
"vu8toz48f7r8k0d",0,"Language",6.55366666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","NA","English","4Seedlings","0657024141.wav"
"vu8toz48f7r8k0d",1,"Language",6.84075,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","36Tsimane","0683718388.wav"
"vu8toz48f7r8k0d",0,"Language",7.08081666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","0","F","Non-English","F31CasillasYeli","0471452186.wav"
"vu8toz48f7r8k0d",1,"Language",7.275,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","0","NA","English","8Seedlings","0428418129.wav"
"vu8toz48f7r8k0d",1,"Language",7.46216666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","8179Tseltal","0972726511.wav"
"vu8toz48f7r8k0d",1,"Language",7.6889,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","41Tsimane","0353396850.wav"
"vu8toz48f7r8k0d",1,"Language",7.93611666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","0","M","English","26Seedlings","0589760242.wav"
"vu8toz48f7r8k0d",0,"Language",8.2341,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","1","M","English","9Seedlings","0180969042.wav"
"vu8toz48f7r8k0d",1,"Language",8.42101666666667,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0225709263.wav"
"vu8toz48f7r8k0d",0,"Language",8.70145,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","English","36Seedlings","0670664846.wav"
"vu8toz48f7r8k0d",0,"Language",8.88888333333333,0,0,18,"Male","","Canada","","Yes","Yes","list()","Yes","19-36","0","F","Non-English","39Tsimane","0259986922.wav"
"vwg25dpjtpx1rlz",1,"Sex",2.9361,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","F","Non-English","11bTsimane","0344255482.wav"
"vwg25dpjtpx1rlz",0,"Sex",3.2354,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","M","Non-English","F10CasillasYeli","0677150866.wav"
"vwg25dpjtpx1rlz",1,"Sex",3.41078333333333,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","0","M","Non-English","7326Tseltal","0858718183.wav"
"vwg25dpjtpx1rlz",1,"Sex",3.60693333333333,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","F","Non-English","34Tsimane","0458074309.wav"
"vwg25dpjtpx1rlz",1,"Sex",3.79526666666667,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","0","M","Non-English","F42CasillasYeli","0741084798.wav"
"vwg25dpjtpx1rlz",0,"Sex",4.04688333333333,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","0","F","Non-English","F23CasillasYeli","0740408284.wav"
"vwg25dpjtpx1rlz",1,"Sex",4.20971666666667,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","F","Non-English","14Tsimane","0804078336.wav"
"vwg25dpjtpx1rlz",1,"Sex",4.4567,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0351119080.wav"
"vwg25dpjtpx1rlz",1,"Sex",4.71758333333333,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","F","Non-English","33Tsimane","0342400096.wav"
"vwg25dpjtpx1rlz",0,"Sex",4.99151666666667,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0675181716.wav"
"vwg25dpjtpx1rlz",1,"Language",5.3996,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","0-7","1","F","Non-English","8179Tseltal","0972726511.wav"
"vwg25dpjtpx1rlz",1,"Language",5.61981666666667,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","19-36","0","M","English","11Seedlings","0397365922.wav"
"vwg25dpjtpx1rlz",0,"Language",6.1362,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","0-7","1","M","English","26Seedlings","0589760242.wav"
"vwg25dpjtpx1rlz",0,"Language",6.54393333333333,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","NA","English","4Seedlings","0657024141.wav"
"vwg25dpjtpx1rlz",1,"Language",6.80493333333333,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","0","NA","English","8Seedlings","0428418129.wav"
"vwg25dpjtpx1rlz",1,"Language",7.23925,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","19-36","1","F","Non-English","F31CasillasYeli","0471452186.wav"
"vwg25dpjtpx1rlz",1,"Language",7.45791666666667,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0225709263.wav"
"vwg25dpjtpx1rlz",1,"Language",7.68026666666667,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","19-36","0","M","English","9Seedlings","0180969042.wav"
"vwg25dpjtpx1rlz",1,"Language",7.91321666666667,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","M","Non-English","41Tsimane","0353396850.wav"
"vwg25dpjtpx1rlz",0,"Language",8.16445,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"vwg25dpjtpx1rlz",1,"Language",8.47325,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","19-36","1","F","Non-English","39Tsimane","0259986922.wav"
"vwg25dpjtpx1rlz",1,"Language",8.65798333333333,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","0-7","0","F","English","36Seedlings","0670664846.wav"
"vwg25dpjtpx1rlz",1,"Age",8.94705,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","0-7","0","M","English","26Seedlings","0589760242.wav"
"vwg25dpjtpx1rlz",1,"Age",9.17775,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","0-7","0","F","Non-English","36Tsimane","0683718388.wav"
"vwg25dpjtpx1rlz",0,"Age",9.37541666666667,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","19-36","1","F","Non-English","39Tsimane","0259986922.wav"
"vwg25dpjtpx1rlz",1,"Age",9.61795,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","19-36","2","F","Non-English","F31CasillasYeli","0471452186.wav"
"vwg25dpjtpx1rlz",0,"Age",9.88278333333333,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","19-36","0","M","English","11Seedlings","0397365922.wav"
"vwg25dpjtpx1rlz",1,"Age",10.0664666666667,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","0-7","0","F","English","36Seedlings","0670664846.wav"
"vwg25dpjtpx1rlz",0,"Age",10.26215,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","0","NA","English","4Seedlings","0657024141.wav"
"vwg25dpjtpx1rlz",1,"Age",10.5117333333333,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","1","NA","English","8Seedlings","0428418129.wav"
"vwg25dpjtpx1rlz",0,"Age",10.79085,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","2","M","Non-English","8787Tseltal","0225709263.wav"
"vwg25dpjtpx1rlz",0,"Age",11.24615,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","19-36","1","M","English","9Seedlings","0180969042.wav"
"vwg25dpjtpx1rlz",0,"Age",11.3953833333333,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","0-7","1","F","Non-English","8179Tseltal","0972726511.wav"
"vwg25dpjtpx1rlz",0,"Age",11.54795,1,0,18,"Male","Male","Canada","Canada","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0353396850.wav"
"vxrvgrszj3g7pbd",1,"Sex",3.69378333333333,32,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","F10CasillasYeli","0677150866.wav"
"vxrvgrszj3g7pbd",0,"Sex",4.17486666666667,32,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","7326Tseltal","0858718183.wav"
"vxrvgrszj3g7pbd",1,"Sex",4.51101666666667,32,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","F42CasillasYeli","0741084798.wav"
"vxrvgrszj3g7pbd",0,"Sex",4.8742,32,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","11bTsimane","0344255482.wav"
"vxrvgrszj3g7pbd",1,"Sex",5.22345,32,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","14Tsimane","0804078336.wav"
"vxrvgrszj3g7pbd",1,"Sex",5.56136666666667,32,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","F23CasillasYeli","0740408284.wav"
"vxrvgrszj3g7pbd",1,"Sex",5.9618,32,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","F","Non-English","33Tsimane","0342400096.wav"
"vxrvgrszj3g7pbd",1,"Sex",6.99766666666667,32,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","M","Non-English","41Tsimane","0351119080.wav"
"vxrvgrszj3g7pbd",0,"Sex",7.3274,32,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","0","F","Non-English","34Tsimane","0458074309.wav"
"vxrvgrszj3g7pbd",0,"Sex",7.63615,32,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","8-18","1","M","Non-English","8787Tseltal","0675181716.wav"
"vxrvgrszj3g7pbd",1,"Language",8.53861666666667,32,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","0-7","1","F","Non-English","8179Tseltal","0972726511.wav"
"vxrvgrszj3g7pbd",1,"Language",9.08791666666667,32,0,18,"Female","","Canada","","Yes","Yes","list()","Yes","19-36","0","M","English","9Seedlings","0180969042.wav"
